observation_id,endemic,binomial_name,country,code,class_id,file_path,label
66183545,False,Oligodon arnensis,Karnataka,IN,1030,2020/Oligodon_arnensis/106641011.jpeg,Oligodon arnensis
66183666,False,Ptyas mucosa,Wanchai,HK,1245,2020/Ptyas_mucosa/106640991.jpeg,Ptyas mucosa
66273510,False,Hydrophis platurus,Baja California Sur,MX,715,2020/Hydrophis_platurus/106799267.jpeg,Hydrophis platurus
66273510,False,Hydrophis platurus,Baja California Sur,MX,715,2020/Hydrophis_platurus/106799288.jpeg,Hydrophis platurus
66276685,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/106805228.jpg,Ahaetulla prasina
66290055,False,Boiga cynodon,unknown,SG,150,2020/Boiga_cynodon/106831427.jpg,Boiga cynodon
66292944,False,Cerberus schneiderii,West Kalimantan,ID,267,2020/Cerberus_schneiderii/106836552.jpg,Cerberus schneiderii
66298073,True,Ahaetulla nasuta,North Western,LK,36,2020/Ahaetulla_nasuta/106845803.jpeg,Ahaetulla nasuta
66298093,False,Lycodon anamallensis,North Western,LK,835,2020/Lycodon_anamallensis/106845861.jpeg,Lycodon anamallensis
66298125,False,Oligodon taeniolatus,North Western,LK,1045,2020/Oligodon_taeniolatus/106845945.jpeg,Oligodon taeniolatus
66298146,False,Hypnale hypnale,North Western,LK,721,2020/Hypnale_hypnale/106846042.jpeg,Hypnale hypnale
66313123,False,Dendrelaphis pictus,Johor,MY,444,2020/Dendrelaphis_pictus/106874279.jpeg,Dendrelaphis pictus
66313123,False,Dendrelaphis pictus,Johor,MY,444,2020/Dendrelaphis_pictus/106874306.jpeg,Dendrelaphis pictus
66316060,False,Dendrelaphis cyanochloris,Penang,MY,433,2020/Dendrelaphis_cyanochloris/106879398.jpeg,Dendrelaphis cyanochloris
66316060,False,Dendrelaphis cyanochloris,Penang,MY,433,2020/Dendrelaphis_cyanochloris/106879814.jpeg,Dendrelaphis cyanochloris
66316060,False,Dendrelaphis cyanochloris,Penang,MY,433,2020/Dendrelaphis_cyanochloris/106879921.jpeg,Dendrelaphis cyanochloris
66316060,False,Dendrelaphis cyanochloris,Penang,MY,433,2020/Dendrelaphis_cyanochloris/106952154.jpeg,Dendrelaphis cyanochloris
66319767,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/106887097.jpeg,Ptyas mucosa
66319767,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/106889224.jpeg,Ptyas mucosa
66319778,False,Indotyphlops braminus,Tamaulipas,MX,742,2020/Indotyphlops_braminus/106887117.jpg,Indotyphlops braminus
66320991,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/106889411.jpeg,Ptyas mucosa
66320991,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/106889418.jpeg,Ptyas mucosa
66320991,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/106889431.jpeg,Ptyas mucosa
66324724,False,Fowlea flavipunctatus,Taiwan,TW,622,2020/Fowlea_flavipunctatus/106896291.jpeg,Fowlea flavipunctatus
66331726,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/106909871.jpeg,Ahaetulla prasina
66331973,False,Dendrelaphis grandoculis,Kerala,IN,436,2020/Dendrelaphis_grandoculis/106910316.jpeg,Dendrelaphis grandoculis
66355389,False,Indotyphlops braminus,Texas,US,742,2020/Indotyphlops_braminus/106952086.jpg,Indotyphlops braminus
66362224,False,Trimeresurus albolabris,Central and Western,HK,1463,2020/Trimeresurus_albolabris/106964591.jpg,Trimeresurus albolabris
66362299,False,Trimeresurus albolabris,Central and Western,HK,1463,2020/Trimeresurus_albolabris/106964724.jpg,Trimeresurus albolabris
66367413,False,Oligodon taeniolatus,Karnataka,IN,1045,2020/Oligodon_taeniolatus/106974400.jpg,Oligodon taeniolatus
66368553,False,Dendrelaphis tristis,Karnataka,IN,450,2020/Dendrelaphis_tristis/106976458.jpeg,Dendrelaphis tristis
66379275,False,Rhabdophis subminiatus,Sai Kung,HK,1276,2020/Rhabdophis_subminiatus/106996091.jpg,Rhabdophis subminiatus
66464685,False,Hydrophis platurus,Baja California,MX,715,2020/Hydrophis_platurus/107151353.jpg,Hydrophis platurus
66464685,False,Hydrophis platurus,Baja California,MX,715,2020/Hydrophis_platurus/107151367.jpeg,Hydrophis platurus
66464685,False,Hydrophis platurus,Baja California,MX,715,2020/Hydrophis_platurus/107151374.jpg,Hydrophis platurus
66464685,False,Hydrophis platurus,Baja California,MX,715,2020/Hydrophis_platurus/107151377.jpg,Hydrophis platurus
66464685,False,Hydrophis platurus,Baja California,MX,715,2020/Hydrophis_platurus/107151381.jpg,Hydrophis platurus
66521521,False,Lycodon anamallensis,Karnataka,IN,835,2020/Lycodon_anamallensis/107254806.jpeg,Lycodon anamallensis
66643320,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/107480507.jpeg,Trimeresurus purpureomaculatus
66643320,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/107480514.jpeg,Trimeresurus purpureomaculatus
66727640,False,Fowlea piscator,Goa,IN,624,2020/Fowlea_piscator/107635239.jpg,Fowlea piscator
66943579,False,Lycodon anamallensis,Tamil Nadu,IN,835,2020/Lycodon_anamallensis/108038044.jpeg,Lycodon anamallensis
66957232,False,Lycodon capucinus,Selangor,MY,838,2020/Lycodon_capucinus/108062633.jpeg,Lycodon capucinus
66957232,False,Lycodon capucinus,Selangor,MY,838,2020/Lycodon_capucinus/108062637.jpeg,Lycodon capucinus
66957232,False,Lycodon capucinus,Selangor,MY,838,2020/Lycodon_capucinus/108062641.jpeg,Lycodon capucinus
66957232,False,Lycodon capucinus,Selangor,MY,838,2020/Lycodon_capucinus/108062645.jpeg,Lycodon capucinus
66976026,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/108097248.jpg,Protobothrops mucrosquamatus
66976026,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/108097260.jpg,Protobothrops mucrosquamatus
66976026,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/108097240.jpg,Protobothrops mucrosquamatus
66976026,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/108097252.jpg,Protobothrops mucrosquamatus
67171256,False,Fowlea piscator,Chhattisgarh,IN,624,2020/Fowlea_piscator/108459475.jpeg,Fowlea piscator
68644577,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/111205332.jpg,Ahaetulla prasina
68802160,False,Chrysopelea ornata,Phetchaburi,TH,304,2020/Chrysopelea_ornata/111497457.jpeg,Chrysopelea ornata
70146749,False,Lycodon anamallensis,Kerala,IN,835,2020/Lycodon_anamallensis/114509861.jpeg,Lycodon anamallensis
70274062,False,Lycodon capucinus,unknown,SG,838,2020/Lycodon_capucinus/114207933.jpeg,Lycodon capucinus
87303803,False,Bungarus fasciatus,unknown,SG,223,2020/Bungarus_fasciatus/143916986.jpeg,Bungarus fasciatus
93124126,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/154300314.jpeg,Ahaetulla prasina
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408282.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408311.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408327.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408346.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408367.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408390.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408413.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408440.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408452.jpeg,Lycodon travancoricus
101992022,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/170408463.jpeg,Lycodon travancoricus
66412460,False,Rhabdophis subminiatus,Sham Shui Po,HK,1276,2020/Rhabdophis_subminiatus/107058010.jpg,Rhabdophis subminiatus
66421577,False,Cerberus schneiderii,Samut Prakan,TH,267,2020/Cerberus_schneiderii/107074470.jpg,Cerberus schneiderii
66424847,False,Oligodon arnensis,Tamil Nadu,IN,1030,2020/Oligodon_arnensis/107080179.jpeg,Oligodon arnensis
66426946,False,Trimeresurus albolabris,unknown,HK,1463,2020/Trimeresurus_albolabris/107083782.jpg,Trimeresurus albolabris
66426993,False,Rhabdophis subminiatus,Tuen Mun,HK,1276,2020/Rhabdophis_subminiatus/107083945.jpg,Rhabdophis subminiatus
66427068,False,Indotyphlops braminus,unknown,HK,742,2020/Indotyphlops_braminus/107083973.jpg,Indotyphlops braminus
66457518,False,Trimeresurus albolabris,Tai Po,HK,1463,2020/Trimeresurus_albolabris/107138386.jpeg,Trimeresurus albolabris
66501100,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/107218434.jpeg,Protobothrops mucrosquamatus
66507475,False,Boiga trigonata,Maharashtra,IN,166,2020/Boiga_trigonata/107230029.jpg,Boiga trigonata
66512612,False,Ptyas korros,Tuen Mun,HK,1243,2020/Ptyas_korros/107238538.jpg,Ptyas korros
66512732,False,Trimeresurus albolabris,unknown,HK,1463,2020/Trimeresurus_albolabris/107238676.jpg,Trimeresurus albolabris
66518964,True,Oreocryptophis porphyraceus,Tai Po,HK,1056,2020/Oreocryptophis_porphyraceus/107249905.jpg,Oreocryptophis porphyraceus
66518964,True,Oreocryptophis porphyraceus,Tai Po,HK,1056,2020/Oreocryptophis_porphyraceus/107249971.jpg,Oreocryptophis porphyraceus
66518964,True,Oreocryptophis porphyraceus,Tai Po,HK,1056,2020/Oreocryptophis_porphyraceus/107250053.jpg,Oreocryptophis porphyraceus
66518964,True,Oreocryptophis porphyraceus,Tai Po,HK,1056,2020/Oreocryptophis_porphyraceus/107250083.jpg,Oreocryptophis porphyraceus
66519318,False,Echis carinatus,Karnataka,IN,521,2020/Echis_carinatus/107250697.jpeg,Echis carinatus
66528655,False,Bungarus caeruleus,Maharashtra,IN,220,2020/Bungarus_caeruleus/107267930.jpeg,Bungarus caeruleus
66540166,False,Naja naja,Karnataka,IN,985,2020/Naja_naja/107288826.jpeg,Naja naja
66540484,False,Lycodon anamallensis,Karnataka,IN,835,2020/Lycodon_anamallensis/107289369.jpeg,Lycodon anamallensis
66562042,False,Protobothrops mucrosquamatus,Taipei,TW,1170,2020/Protobothrops_mucrosquamatus/107329348.jpg,Protobothrops mucrosquamatus
66574100,False,Lycodon anamallensis,Western,LK,835,2020/Lycodon_anamallensis/107351940.jpeg,Lycodon anamallensis
66686466,False,Eryx johnii,Gujarat,IN,606,2020/Eryx_johnii/107559370.jpeg,Eryx johnii
66782535,False,Ahaetulla oxyrhyncha,Maharashtra,IN,37,2020/Ahaetulla_oxyrhyncha/107736932.jpeg,Ahaetulla oxyrhyncha
66936059,False,Laticauda colubrina,Kedah,MY,778,2020/Laticauda_colubrina/108019851.jpg,Laticauda colubrina
66936059,False,Laticauda colubrina,Kedah,MY,778,2020/Laticauda_colubrina/108019822.jpg,Laticauda colubrina
68036195,False,Python bivittatus,Florida,US,1249,2020/Python_bivittatus/110073328.jpeg,Python bivittatus
68362102,False,Platyceps rhodorachis,Rajasthan,IN,1147,2020/Platyceps_rhodorachis/110673133.jpg,Platyceps rhodorachis
68362102,False,Platyceps rhodorachis,Rajasthan,IN,1147,2020/Platyceps_rhodorachis/110916501.jpg,Platyceps rhodorachis
68940742,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/111755151.jpg,Protobothrops mucrosquamatus
73441500,False,Boiga cynodon,Narathiwat,TH,150,2020/Boiga_cynodon/119854246.jpeg,Boiga cynodon
78342677,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/128201471.jpeg,Daboia russelii
78589600,False,Eryx conicus,Tamil Nadu,IN,603,2020/Eryx_conicus/128634895.jpeg,Eryx conicus
78589600,False,Eryx conicus,Tamil Nadu,IN,603,2020/Eryx_conicus/128634933.jpeg,Eryx conicus
84992502,False,Xenopeltis unicolor,Chachoengsao,TH,1559,2020/Xenopeltis_unicolor/139764872.jpg,Xenopeltis unicolor
84992502,False,Xenopeltis unicolor,Chachoengsao,TH,1559,2020/Xenopeltis_unicolor/139764904.jpg,Xenopeltis unicolor
84992613,False,Ptyas korros,Chachoengsao,TH,1243,2020/Ptyas_korros/139765122.jpg,Ptyas korros
86308046,False,Ahaetulla prasina,Songkhla,TH,38,2020/Ahaetulla_prasina/142162736.jpeg,Ahaetulla prasina
91930353,False,Fowlea piscator,West Bengal,IN,624,2020/Fowlea_piscator/152138807.jpeg,Fowlea piscator
92430166,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/153043553.jpeg,Lycodon travancoricus
100937887,False,Chrysopelea ornata,Siem Reap,KH,304,2020/Chrysopelea_ornata/168519859.jpeg,Chrysopelea ornata
66642574,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/107478839.jpg,Ahaetulla prasina
66642574,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/107478841.jpg,Ahaetulla prasina
66642574,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/107478845.jpg,Ahaetulla prasina
66642574,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/107478848.jpg,Ahaetulla prasina
66656983,False,Lycodon anamallensis,Tamil Nadu,IN,835,2020/Lycodon_anamallensis/107505832.jpeg,Lycodon anamallensis
66656983,False,Lycodon anamallensis,Tamil Nadu,IN,835,2020/Lycodon_anamallensis/107505879.jpeg,Lycodon anamallensis
66656983,False,Lycodon anamallensis,Tamil Nadu,IN,835,2020/Lycodon_anamallensis/107505895.jpeg,Lycodon anamallensis
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107535806.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107535804.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107533936.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107534296.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107534196.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107534193.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107534315.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107534322.jpg,Indotyphlops braminus
66673644,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/107534332.jpg,Indotyphlops braminus
66678870,False,Indotyphlops braminus,Bali,ID,742,2020/Indotyphlops_braminus/107544151.jpg,Indotyphlops braminus
66686281,False,Fowlea flavipunctatus,Guangdong,CN,622,2020/Fowlea_flavipunctatus/107558736.jpg,Fowlea flavipunctatus
66700695,False,Xenopeltis unicolor,Johor,MY,1559,2020/Xenopeltis_unicolor/107586396.jpg,Xenopeltis unicolor
66724784,False,Boiga multomaculata,Tsuen Wan,HK,161,2020/Boiga_multomaculata/107630294.jpeg,Boiga multomaculata
66727883,False,Ptyas mucosa,Andhra Pradesh,IN,1245,2020/Ptyas_mucosa/107635907.jpeg,Ptyas mucosa
66728400,False,Chrysopelea paradisi,Central Visayas,PH,305,2020/Chrysopelea_paradisi/107636853.jpeg,Chrysopelea paradisi
66740045,False,Dendrelaphis pictus,Johor,MY,444,2020/Dendrelaphis_pictus/107657500.jpeg,Dendrelaphis pictus
66740045,False,Dendrelaphis pictus,Johor,MY,444,2020/Dendrelaphis_pictus/107657495.jpeg,Dendrelaphis pictus
66740045,False,Dendrelaphis pictus,Johor,MY,444,2020/Dendrelaphis_pictus/107657504.jpeg,Dendrelaphis pictus
66740084,False,Cerberus schneiderii,Johor,MY,267,2020/Cerberus_schneiderii/107657773.jpeg,Cerberus schneiderii
66740084,False,Cerberus schneiderii,Johor,MY,267,2020/Cerberus_schneiderii/107657769.jpeg,Cerberus schneiderii
66740084,False,Cerberus schneiderii,Johor,MY,267,2020/Cerberus_schneiderii/107657778.jpeg,Cerberus schneiderii
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663571.jpeg,Fowlea flavipunctatus
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663578.jpeg,Fowlea flavipunctatus
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663583.jpeg,Fowlea flavipunctatus
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663597.jpeg,Fowlea flavipunctatus
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663609.jpeg,Fowlea flavipunctatus
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663620.jpeg,Fowlea flavipunctatus
66743108,False,Fowlea flavipunctatus,Changwat Udon Thani,TH,622,2020/Fowlea_flavipunctatus/107663628.jpeg,Fowlea flavipunctatus
66746425,False,Indotyphlops braminus,Florida,US,742,2020/Indotyphlops_braminus/107669761.jpg,Indotyphlops braminus
66746425,False,Indotyphlops braminus,Florida,US,742,2020/Indotyphlops_braminus/107669784.jpg,Indotyphlops braminus
66746425,False,Indotyphlops braminus,Florida,US,742,2020/Indotyphlops_braminus/107669797.jpg,Indotyphlops braminus
66749835,False,Python bivittatus,Florida,US,1249,2020/Python_bivittatus/107676309.jpg,Python bivittatus
66764909,True,Ahaetulla sahyadrensis,Karnataka,IN,39,2020/Ahaetulla_sahyadrensis/107771448.jpeg,Ahaetulla sahyadrensis
66770193,False,Naja naja,Karnataka,IN,985,2020/Naja_naja/107714316.jpeg,Naja naja
66775570,False,Dendrelaphis pictus,West Java,ID,444,2020/Dendrelaphis_pictus/107722772.jpg,Dendrelaphis pictus
66775571,False,Dendrelaphis pictus,West Java,ID,444,2020/Dendrelaphis_pictus/107722803.jpg,Dendrelaphis pictus
66775576,False,Ahaetulla prasina,West Java,ID,38,2020/Ahaetulla_prasina/107723023.jpg,Ahaetulla prasina
66775586,False,Ahaetulla prasina,West Java,ID,38,2020/Ahaetulla_prasina/107723237.jpg,Ahaetulla prasina
66775602,False,Dendrelaphis pictus,West Java,ID,444,2020/Dendrelaphis_pictus/107723796.jpg,Dendrelaphis pictus
66775635,False,Trimeresurus albolabris,West Java,ID,1463,2020/Trimeresurus_albolabris/107723943.jpg,Trimeresurus albolabris
66786956,False,Python molurus,Tamil Nadu,IN,1252,2020/Python_molurus/108859319.jpeg,Python molurus
66786956,False,Python molurus,Tamil Nadu,IN,1252,2020/Python_molurus/108859330.jpeg,Python molurus
66799574,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/107767645.jpeg,Trimeresurus purpureomaculatus
67006623,False,Fowlea flavipunctatus,Chachoengsao,TH,622,2020/Fowlea_flavipunctatus/108153267.jpeg,Fowlea flavipunctatus
67006623,False,Fowlea flavipunctatus,Chachoengsao,TH,622,2020/Fowlea_flavipunctatus/108153279.jpeg,Fowlea flavipunctatus
67006623,False,Fowlea flavipunctatus,Chachoengsao,TH,622,2020/Fowlea_flavipunctatus/108153287.jpeg,Fowlea flavipunctatus
67006623,False,Fowlea flavipunctatus,Chachoengsao,TH,622,2020/Fowlea_flavipunctatus/108153298.jpeg,Fowlea flavipunctatus
67006623,False,Fowlea flavipunctatus,Chachoengsao,TH,622,2020/Fowlea_flavipunctatus/108153303.jpeg,Fowlea flavipunctatus
67526121,True,Psammodynastes pulverulentus,Sukhothai,TH,1173,2020/Psammodynastes_pulverulentus/109114383.jpg,Psammodynastes pulverulentus
68489357,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/110911881.jpeg,Psammodynastes pulverulentus
68544947,True,Craspedocephalus gramineus,Chhattisgarh,IN,349,2020/Craspedocephalus_gramineus/111017702.jpeg,Craspedocephalus gramineus
74363520,False,Python bivittatus,Florida,US,1249,2020/Python_bivittatus/121528726.jpg,Python bivittatus
84664276,False,Fowlea piscator,Karnataka,IN,624,2020/Fowlea_piscator/139176798.jpeg,Fowlea piscator
92358578,False,Fowlea piscator,Andhra Pradesh,IN,624,2020/Fowlea_piscator/152915241.jpeg,Fowlea piscator
92358578,False,Fowlea piscator,Andhra Pradesh,IN,624,2020/Fowlea_piscator/152915588.jpeg,Fowlea piscator
66883119,False,Daboia russelii,Karnataka,IN,415,2020/Daboia_russelii/107923524.jpeg,Daboia russelii
66883119,False,Daboia russelii,Karnataka,IN,415,2020/Daboia_russelii/107923532.jpeg,Daboia russelii
66883119,False,Daboia russelii,Karnataka,IN,415,2020/Daboia_russelii/107923540.jpeg,Daboia russelii
66884945,False,Indotyphlops braminus,Karnataka,IN,742,2020/Indotyphlops_braminus/107926694.jpeg,Indotyphlops braminus
66901403,False,Ptyas mucosa,Penang,MY,1245,2020/Ptyas_mucosa/107956601.jpeg,Ptyas mucosa
66913553,False,Ptyas mucosa,Karnataka,IN,1245,2020/Ptyas_mucosa/107979870.jpeg,Ptyas mucosa
66924461,False,Eryx conicus,Kerala,IN,603,2020/Eryx_conicus/108001611.jpeg,Eryx conicus
66924461,False,Eryx conicus,Kerala,IN,603,2020/Eryx_conicus/108002969.jpeg,Eryx conicus
66924461,False,Eryx conicus,Kerala,IN,603,2020/Eryx_conicus/108001623.jpeg,Eryx conicus
66924461,False,Eryx conicus,Kerala,IN,603,2020/Eryx_conicus/108001874.jpeg,Eryx conicus
66924461,False,Eryx conicus,Kerala,IN,603,2020/Eryx_conicus/108001640.jpeg,Eryx conicus
66924461,False,Eryx conicus,Kerala,IN,603,2020/Eryx_conicus/108001657.jpeg,Eryx conicus
66955064,False,Indotyphlops braminus,Tamil Nadu,IN,742,2020/Indotyphlops_braminus/108058518.jpeg,Indotyphlops braminus
66955064,False,Indotyphlops braminus,Tamil Nadu,IN,742,2020/Indotyphlops_braminus/108058466.jpeg,Indotyphlops braminus
66955064,False,Indotyphlops braminus,Tamil Nadu,IN,742,2020/Indotyphlops_braminus/108058537.jpeg,Indotyphlops braminus
66955064,False,Indotyphlops braminus,Tamil Nadu,IN,742,2020/Indotyphlops_braminus/108058566.jpeg,Indotyphlops braminus
66957174,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108062202.jpeg,Fowlea piscator
66957174,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108062214.jpeg,Fowlea piscator
66986252,False,Fowlea flavipunctatus,Hai Phong,VN,622,2020/Fowlea_flavipunctatus/108115353.jpeg,Fowlea flavipunctatus
66986252,False,Fowlea flavipunctatus,Hai Phong,VN,622,2020/Fowlea_flavipunctatus/108115359.jpeg,Fowlea flavipunctatus
66986252,False,Fowlea flavipunctatus,Hai Phong,VN,622,2020/Fowlea_flavipunctatus/108115341.jpeg,Fowlea flavipunctatus
66986252,False,Fowlea flavipunctatus,Hai Phong,VN,622,2020/Fowlea_flavipunctatus/108115363.jpeg,Fowlea flavipunctatus
66986252,False,Fowlea flavipunctatus,Hai Phong,VN,622,2020/Fowlea_flavipunctatus/108115368.jpeg,Fowlea flavipunctatus
66986252,False,Fowlea flavipunctatus,Hai Phong,VN,622,2020/Fowlea_flavipunctatus/108115372.jpeg,Fowlea flavipunctatus
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130510.jpeg,Chrysopelea ornata
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130516.jpeg,Chrysopelea ornata
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130523.jpeg,Chrysopelea ornata
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130531.jpeg,Chrysopelea ornata
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130532.jpeg,Chrysopelea ornata
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130539.jpeg,Chrysopelea ornata
66994102,False,Chrysopelea ornata,Nong Khai,TH,304,2020/Chrysopelea_ornata/108130553.jpeg,Chrysopelea ornata
66996056,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108134482.jpeg,Fowlea piscator
66996056,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108134487.jpeg,Fowlea piscator
66996056,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108134491.jpeg,Fowlea piscator
66996056,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108139333.jpg,Fowlea piscator
66996056,False,Fowlea piscator,Maharashtra,IN,624,2020/Fowlea_piscator/108139334.jpg,Fowlea piscator
66996057,False,Naja naja,Maharashtra,IN,985,2020/Naja_naja/108134495.jpeg,Naja naja
66996057,False,Naja naja,Maharashtra,IN,985,2020/Naja_naja/108134498.jpeg,Naja naja
66996057,False,Naja naja,Maharashtra,IN,985,2020/Naja_naja/108139358.jpg,Naja naja
66996057,False,Naja naja,Maharashtra,IN,985,2020/Naja_naja/108139374.jpg,Naja naja
66998061,False,Lycodon aulicus,Chhattisgarh,IN,836,2020/Lycodon_aulicus/108137773.jpeg,Lycodon aulicus
66998061,False,Lycodon aulicus,Chhattisgarh,IN,836,2020/Lycodon_aulicus/108137784.jpeg,Lycodon aulicus
67000044,False,Coelognathus radiatus,Chon Buri,TH,315,2020/Coelognathus_radiatus/108141370.jpeg,Coelognathus radiatus
67017245,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/108173500.jpeg,Daboia russelii
67017245,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/108173406.jpeg,Daboia russelii
67017245,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/108173504.jpeg,Daboia russelii
67017245,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/108173516.jpeg,Daboia russelii
67023220,False,Malayopython reticulatus,South Kalimantan,ID,884,2020/Malayopython_reticulatus/108184942.jpeg,Malayopython reticulatus
67023220,False,Malayopython reticulatus,South Kalimantan,ID,884,2020/Malayopython_reticulatus/108184946.jpeg,Malayopython reticulatus
67023220,False,Malayopython reticulatus,South Kalimantan,ID,884,2020/Malayopython_reticulatus/108184957.jpeg,Malayopython reticulatus
67023220,False,Malayopython reticulatus,South Kalimantan,ID,884,2020/Malayopython_reticulatus/108184964.jpeg,Malayopython reticulatus
67028320,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/108193863.jpeg,Protobothrops mucrosquamatus
